Time,LSTM_Pred,Time in state
2/18/2026 23:03,IDLE,00:01.0
2/18/2026 23:03,CYCLESTART,00:02.0
2/18/2026 23:03,IDLE,00:03.0
2/18/2026 23:03,CYCLESTART,00:05.0
2/18/2026 23:04,IDLE,00:02.0
2/18/2026 23:04,CYCLESTART,00:15.0
2/18/2026 23:04,IDLE,00:12.0
2/18/2026 23:04,CYCLESTART,00:01.0
2/18/2026 23:04,IDLE,00:04.0
2/18/2026 23:04,CYCLESTART,00:04.0
2/18/2026 23:04,IDLE,00:06.0
2/18/2026 23:04,CYCLESTART,00:20.0
2/18/2026 23:05,IDLE,00:01.0
2/18/2026 23:05,CYCLESTART,00:04.0
2/18/2026 23:05,IDLE,00:06.0
2/18/2026 23:05,CYCLESTART,00:06.0
2/18/2026 23:05,IDLE,00:03.0
2/18/2026 23:05,CYCLESTART,00:09.0
2/18/2026 23:05,IDLE,00:46.6
2/18/2026 23:06,CYCLESTART,00:02.0
2/18/2026 23:06,IDLE,00:05.0
2/18/2026 23:06,CYCLESTART,00:01.0
2/18/2026 23:06,IDLE,00:35.0
2/18/2026 23:07,CYCLESTART,00:20.0
2/18/2026 23:07,IDLE,00:01.0
2/18/2026 23:07,CYCLESTART,00:09.0
2/18/2026 23:07,IDLE,00:07.0
2/18/2026 23:07,CYCLESTART,00:02.0
2/18/2026 23:07,IDLE,00:38.5
2/18/2026 23:08,CYCLESTART,00:03.0
2/18/2026 23:08,IDLE,00:01.0
2/18/2026 23:08,CYCLESTART,00:05.0
2/18/2026 23:08,IDLE,00:01.0
2/18/2026 23:08,CYCLESTART,00:02.0
2/18/2026 23:08,IDLE,00:04.0
2/18/2026 23:08,CYCLESTART,00:01.0
2/18/2026 23:08,IDLE,01:02.5
2/18/2026 23:09,CYCLESTART,00:00.5
2/18/2026 23:09,IDLE,00:08.0
2/18/2026 23:09,CYCLESTART,00:02.0
2/18/2026 23:09,IDLE,00:06.0
2/18/2026 23:09,CYCLESTART,25:10.6
2/19/2026 3:35,INCYCLE,00:04.0
2/19/2026 3:35,CYCLESTART,00:03.0
2/19/2026 3:35,INCYCLE,00:05.0
2/19/2026 3:35,CYCLESTART,00:12.5
2/19/2026 3:35,IDLE,01:08.0
2/19/2026 3:36,CYCLESTART,00:03.0
2/19/2026 3:36,IDLE,00:13.0
2/19/2026 3:36,CYCLESTART,00:22.0
2/19/2026 3:37,IDLE,00:01.0
2/19/2026 3:37,CYCLESTART,06:27.3
2/19/2026 4:43,IDLE,00:01.0
2/19/2026 4:43,CYCLESTART,00:04.0
2/19/2026 4:43,IDLE,00:02.0
2/19/2026 4:43,CYCLESTART,00:14.0
2/19/2026 4:44,IDLE,00:01.0
2/19/2026 4:44,CYCLESTART,00:48.1
2/19/2026 4:44,IDLE,01:39.5
2/19/2026 4:46,CYCLESTART,00:07.1
2/19/2026 4:46,IDLE,00:01.0
2/19/2026 4:46,CYCLESTART,00:23.0
2/19/2026 4:47,IDLE,00:01.0
2/19/2026 4:47,CYCLESTART,00:39.0
2/19/2026 4:47,IDLE,00:01.0
2/19/2026 4:47,CYCLESTART,01:52.5
2/19/2026 4:49,IDLE,00:36.0
2/19/2026 4:50,CYCLESTART,00:02.0
2/19/2026 4:50,IDLE,00:01.0
2/19/2026 4:50,CYCLESTART,02:13.6
2/19/2026 4:52,IDLE,00:02.0
2/19/2026 4:52,CYCLESTART,00:01.0
2/19/2026 4:52,IDLE,00:01.0
2/19/2026 4:52,CYCLESTART,03:27.5
2/19/2026 7:56,IDLE,00:11.0
2/19/2026 7:56,CYCLESTART,00:04.0
2/19/2026 7:56,IDLE,00:02.0
2/19/2026 7:56,CYCLESTART,01:07.0
2/19/2026 7:57,IDLE,00:01.0
2/19/2026 7:57,CYCLESTART,00:01.0
2/19/2026 7:57,IDLE,00:03.0
2/19/2026 7:57,CYCLESTART,00:03.0
2/19/2026 7:57,IDLE,00:06.5
2/19/2026 7:57,CYCLESTART,00:02.0
2/19/2026 7:57,IDLE,00:05.0
2/19/2026 7:57,CYCLESTART,00:27.0
2/19/2026 7:58,IDLE,00:11.0
2/19/2026 7:58,CYCLESTART,02:12.5
2/19/2026 8:00,IDLE,00:01.0
2/19/2026 8:00,CYCLESTART,00:05.0
2/19/2026 8:00,IDLE,00:02.0
2/19/2026 8:00,CYCLESTART,00:44.0
2/19/2026 8:01,IDLE,00:02.0
2/19/2026 8:01,CYCLESTART,00:17.0
2/19/2026 8:01,IDLE,00:01.0
2/19/2026 8:01,CYCLESTART,00:01.0
2/19/2026 8:01,IDLE,00:02.0
2/19/2026 8:01,CYCLESTART,12:26.8
2/19/2026 8:14,IDLE,00:03.0
2/19/2026 8:14,CYCLESTART,00:04.0
2/19/2026 8:14,IDLE,01:42.5
2/19/2026 8:16,CYCLESTART,21:31.4
2/19/2026 9:37,IDLE,00:01.0
2/19/2026 9:37,CYCLESTART,00:14.0
2/19/2026 9:37,IDLE,00:06.0
2/19/2026 9:38,CYCLESTART,00:01.0
2/19/2026 9:38,IDLE,01:28.0
2/19/2026 9:39,CYCLESTART,00:02.0
2/19/2026 9:39,IDLE,00:01.0
2/19/2026 9:39,CYCLESTART,00:07.0
2/19/2026 9:39,IDLE,00:02.0
2/19/2026 9:39,CYCLESTART,05:33.1
2/19/2026 9:45,IDLE,00:01.0
2/19/2026 9:45,CYCLESTART,01:46.5
2/19/2026 9:47,IDLE,00:26.1
2/19/2026 9:47,CYCLESTART,00:01.0
2/19/2026 9:47,IDLE,00:02.0
2/19/2026 9:47,CYCLESTART,04:29.5
2/19/2026 9:52,INCYCLE,00:10.5
2/19/2026 9:52,IDLE,00:01.0
2/19/2026 9:52,INCYCLE,00:04.0
2/19/2026 9:52,CYCLESTART,00:03.0
2/19/2026 9:52,INCYCLE,00:04.0
2/19/2026 9:52,CYCLESTART,00:03.0
2/19/2026 9:52,INCYCLE,00:02.0
2/19/2026 9:52,CYCLESTART,00:01.0
2/19/2026 9:52,IDLE,04:04.5
2/19/2026 9:56,CYCLESTART,06:56.6
2/19/2026 10:03,IDLE,00:02.0
2/19/2026 10:03,CYCLESTART,00:01.0
2/19/2026 10:03,IDLE,00:07.0
2/19/2026 10:03,CYCLESTART,00:02.0
2/19/2026 10:03,IDLE,02:18.6
2/19/2026 10:06,CYCLESTART,00:01.0
2/19/2026 10:06,IDLE,00:05.0
2/19/2026 10:06,CYCLESTART,00:03.0
2/19/2026 10:06,IDLE,01:30.5
2/19/2026 10:07,CYCLESTART,00:06.0
2/19/2026 10:07,IDLE,00:01.0
2/19/2026 10:07,CYCLESTART,00:08.0
2/19/2026 10:07,IDLE,00:19.0
2/19/2026 10:08,CYCLESTART,00:02.0
2/19/2026 10:08,IDLE,00:07.0
2/19/2026 10:08,CYCLESTART,00:17.0
2/19/2026 10:08,IDLE,00:01.0
2/19/2026 10:08,CYCLESTART,00:01.0
2/19/2026 10:08,IDLE,00:50.0
2/19/2026 10:09,CYCLESTART,00:02.0
2/19/2026 10:09,IDLE,00:01.0
2/19/2026 10:09,CYCLESTART,00:02.0
2/19/2026 10:09,IDLE,00:01.0
2/19/2026 10:09,CYCLESTART,00:07.0
2/19/2026 10:09,IDLE,00:13.0
2/19/2026 10:10,CYCLESTART,00:06.0
2/19/2026 10:10,IDLE,00:01.0
2/19/2026 10:10,CYCLESTART,00:03.0
2/19/2026 10:10,IDLE,00:01.0
2/19/2026 10:10,CYCLESTART,00:02.5
2/19/2026 10:10,IDLE,00:01.0
2/19/2026 10:10,CYCLESTART,00:03.0
2/19/2026 10:10,IDLE,00:01.0
2/19/2026 10:10,CYCLESTART,00:03.0
2/19/2026 10:10,IDLE,00:06.0
2/19/2026 10:10,CYCLESTART,00:08.0
2/19/2026 10:10,IDLE,00:02.0
2/19/2026 10:10,CYCLESTART,00:04.0
2/19/2026 10:10,IDLE,00:04.0
2/19/2026 10:10,CYCLESTART,10:21.6
2/19/2026 10:21,IDLE,00:01.0
2/19/2026 10:21,CYCLESTART,00:06.5
2/19/2026 10:21,IDLE,00:01.0
2/19/2026 10:21,CYCLESTART,00:09.0
2/19/2026 10:21,IDLE,00:04.0
2/19/2026 10:21,CYCLESTART,00:01.0
2/19/2026 10:21,IDLE,00:18.0
2/19/2026 10:21,CYCLESTART,00:01.0
2/19/2026 10:21,IDLE,00:21.0
2/19/2026 10:22,CYCLESTART,00:02.0
2/19/2026 10:22,IDLE,00:24.0
2/19/2026 10:22,CYCLESTART,16:28.7
2/19/2026 10:39,IDLE,00:01.0
2/19/2026 10:39,CYCLESTART,00:02.0
2/19/2026 10:39,IDLE,00:04.0
2/19/2026 10:39,CYCLESTART,00:13.0
2/19/2026 10:39,IDLE,00:03.0
2/19/2026 10:39,CYCLESTART,11:32.3
2/19/2026 10:51,IDLE,00:01.0
2/19/2026 10:51,CYCLESTART,00:03.0
2/19/2026 10:51,IDLE,00:02.0
2/19/2026 10:51,CYCLESTART,00:03.0
2/19/2026 10:51,IDLE,00:01.0
2/19/2026 10:51,CYCLESTART,06:58.3
2/19/2026 10:58,IDLE,00:01.0
2/19/2026 10:58,CYCLESTART,01:11.0
2/19/2026 10:59,IDLE,00:02.0
2/19/2026 10:59,CYCLESTART,00:03.0
2/19/2026 10:59,IDLE,00:02.0
2/19/2026 10:59,CYCLESTART,01:03.5
2/19/2026 11:00,IDLE,00:03.0
2/19/2026 11:00,CYCLESTART,00:02.0
2/19/2026 11:00,IDLE,00:01.0
2/19/2026 11:00,CYCLESTART,00:03.0
2/19/2026 11:00,IDLE,00:01.0
2/19/2026 11:00,CYCLESTART,00:13.0
2/19/2026 11:00,IDLE,00:02.0
2/19/2026 11:00,CYCLESTART,07:19.1
2/19/2026 11:08,IDLE,00:13.5
2/19/2026 11:08,CYCLESTART,00:17.0
2/19/2026 11:08,IDLE,01:01.1
2/19/2026 11:09,CYCLESTART,00:02.0
2/19/2026 11:09,IDLE,00:07.0
2/19/2026 11:09,CYCLESTART,00:01.0
2/19/2026 11:09,IDLE,00:01.0
2/19/2026 11:09,CYCLESTART,00:05.0
2/19/2026 11:10,IDLE,00:01.0
2/19/2026 11:10,CYCLESTART,00:03.0
2/19/2026 11:10,IDLE,00:28.0
2/19/2026 11:10,CYCLESTART,00:02.0
2/19/2026 11:10,IDLE,00:01.0
2/19/2026 11:10,CYCLESTART,07:43.5
2/19/2026 11:18,IDLE,14:57.9
2/19/2026 12:33,CYCLESTART,00:04.0
2/19/2026 12:33,IDLE,01:57.5
2/19/2026 12:35,CYCLESTART,00:04.0
2/19/2026 12:35,IDLE,00:29.0
2/19/2026 12:35,CYCLESTART,00:01.0
2/19/2026 12:35,IDLE,00:07.0
2/19/2026 12:36,CYCLESTART,00:12.0
2/19/2026 12:36,IDLE,00:37.0
2/19/2026 12:36,CYCLESTART,08:13.7
2/19/2026 13:45,INCYCLE,00:25.1
2/19/2026 13:45,CYCLESTART,00:22.0
2/19/2026 13:45,INCYCLE,00:02.0
2/19/2026 13:45,CYCLESTART,00:03.0
2/19/2026 13:45,INCYCLE,00:03.0
2/19/2026 13:46,CYCLESTART,00:01.0
2/19/2026 13:46,INCYCLE,00:06.0
2/19/2026 13:46,CYCLESTART,00:09.5
2/19/2026 13:46,INCYCLE,00:29.0
2/19/2026 13:46,IDLE,00:14.1
2/19/2026 13:47,CYCLESTART,00:02.0
2/19/2026 13:47,IDLE,00:14.0
2/19/2026 13:47,CYCLESTART,00:04.0
2/19/2026 13:47,IDLE,00:03.0
2/19/2026 13:47,CYCLESTART,00:06.0
2/19/2026 13:47,IDLE,00:25.0
2/19/2026 13:47,CYCLESTART,00:35.0
2/19/2026 13:48,INCYCLE,00:04.0
2/19/2026 13:48,CYCLESTART,00:01.0
2/19/2026 13:48,INCYCLE,00:01.0
2/19/2026 13:48,CYCLESTART,00:15.0
2/19/2026 13:48,INCYCLE,00:03.0
2/19/2026 13:48,CYCLESTART,00:01.0
2/19/2026 13:48,INCYCLE,00:07.0
2/19/2026 13:49,CYCLESTART,00:56.5
2/19/2026 13:49,IDLE,00:10.0
2/19/2026 13:50,CYCLESTART,00:02.0
2/19/2026 13:50,IDLE,00:05.0
2/19/2026 13:50,CYCLESTART,00:03.0
2/19/2026 13:50,IDLE,00:01.0
2/19/2026 13:50,CYCLESTART,00:10.0
2/19/2026 13:50,IDLE,00:01.0
2/19/2026 13:50,CYCLESTART,00:02.0
2/19/2026 13:50,IDLE,00:14.0
2/19/2026 13:50,CYCLESTART,00:03.0
2/19/2026 13:50,IDLE,00:02.0
2/19/2026 13:50,CYCLESTART,00:03.0
2/19/2026 13:50,IDLE,00:07.0
2/19/2026 13:51,CYCLESTART,00:16.0
2/19/2026 13:51,IDLE,00:01.0
2/19/2026 13:51,CYCLESTART,04:36.0
2/19/2026 13:55,IDLE,00:01.0
2/19/2026 13:55,CYCLESTART,01:43.1
2/19/2026 13:57,IDLE,00:01.0
2/19/2026 13:57,CYCLESTART,00:27.0
2/19/2026 13:58,IDLE,00:22.5
2/19/2026 13:58,CYCLESTART,00:20.0
2/19/2026 13:58,IDLE,00:01.0
2/19/2026 13:58,CYCLESTART,00:23.7
2/19/2026 13:59,IDLE,00:01.3
2/19/2026 13:59,CYCLESTART,05:50.0
2/19/2026 14:05,INCYCLE,00:14.0
2/19/2026 14:05,CYCLESTART,00:02.0
2/19/2026 14:05,INCYCLE,00:07.0
2/19/2026 14:05,CYCLESTART,00:07.0
2/19/2026 14:05,INCYCLE,00:05.0
2/19/2026 14:05,CYCLESTART,02:12.5
2/19/2026 14:07,INCYCLE,00:02.0
2/19/2026 14:07,CYCLESTART,05:10.1
2/19/2026 14:13,INCYCLE,05:03.1
2/19/2026 14:18,IDLE,00:30.0
2/19/2026 14:18,INCYCLE,00:37.0
2/19/2026 14:19,IDLE,00:02.0
2/19/2026 14:19,INCYCLE,03:26.6
2/19/2026 14:22,IDLE,28:23.9
2/19/2026 14:51,CYCLESTART,13:37.7
2/19/2026 15:04,IDLE,00:14.0
2/19/2026 15:04,CYCLESTART,01:17.0
2/19/2026 15:06,IDLE,00:02.0
2/19/2026 15:06,CYCLESTART,00:01.0
2/19/2026 15:06,IDLE,00:57.5
2/19/2026 15:07,CYCLESTART,00:03.0
2/19/2026 15:07,IDLE,00:02.0
2/19/2026 15:07,CYCLESTART,00:32.0
2/19/2026 15:07,IDLE,08:38.6
2/19/2026 16:16,CYCLESTART,00:03.0
2/19/2026 16:16,IDLE,00:10.5
2/19/2026 16:16,CYCLESTART,00:06.0
2/19/2026 16:16,IDLE,00:03.0
2/19/2026 16:16,CYCLESTART,00:01.0
2/19/2026 16:16,IDLE,00:05.0
2/19/2026 16:17,CYCLESTART,00:03.0
2/19/2026 16:17,IDLE,00:01.0
2/19/2026 16:17,CYCLESTART,00:01.0
2/19/2026 16:17,IDLE,00:02.0
2/19/2026 16:17,CYCLESTART,00:04.0
2/19/2026 16:17,IDLE,00:03.0
2/19/2026 16:17,CYCLESTART,00:04.0
2/19/2026 16:17,IDLE,00:01.0
2/19/2026 16:17,CYCLESTART,00:02.0
2/19/2026 16:17,IDLE,00:41.0
2/19/2026 16:18,CYCLESTART,00:04.0
2/19/2026 16:18,IDLE,00:37.0
2/19/2026 16:18,CYCLESTART,00:02.0
2/19/2026 16:18,IDLE,00:01.0
2/19/2026 16:18,CYCLESTART,00:01.0
2/19/2026 16:18,IDLE,00:15.0
2/19/2026 16:19,CYCLESTART,00:03.5
2/19/2026 16:19,IDLE,00:08.0
2/19/2026 16:19,CYCLESTART,00:13.0
2/19/2026 16:19,IDLE,00:01.0
2/19/2026 16:19,CYCLESTART,00:06.0
2/19/2026 16:19,IDLE,00:12.0
2/19/2026 16:19,CYCLESTART,00:42.0
2/19/2026 16:20,IDLE,00:10.0
2/19/2026 16:20,CYCLESTART,00:18.0
2/19/2026 16:20,IDLE,00:10.0
2/19/2026 16:21,CYCLESTART,01:29.5
2/19/2026 16:22,IDLE,00:13.1
2/19/2026 16:22,CYCLESTART,00:26.0
2/19/2026 16:23,IDLE,00:14.0
2/19/2026 16:23,CYCLESTART,00:09.0
2/19/2026 16:23,IDLE,00:03.0
2/19/2026 16:23,CYCLESTART,00:11.0
2/19/2026 16:23,IDLE,00:17.0
2/19/2026 16:24,CYCLESTART,00:02.0
2/19/2026 16:24,IDLE,01:44.6
2/19/2026 16:25,CYCLESTART,00:01.9
2/19/2026 16:25,IDLE,00:21.0
2/19/2026 16:26,CYCLESTART,00:02.0
2/19/2026 16:26,IDLE,00:01.0
2/19/2026 16:26,CYCLESTART,00:04.0
2/19/2026 16:26,IDLE,00:03.0
2/19/2026 16:26,CYCLESTART,00:02.0
2/19/2026 16:26,IDLE,00:01.0
2/19/2026 16:26,CYCLESTART,00:01.0
2/19/2026 16:26,IDLE,00:13.0
2/19/2026 16:26,CYCLESTART,00:07.5
2/19/2026 16:26,IDLE,00:02.0
2/19/2026 16:26,CYCLESTART,00:05.0
2/19/2026 16:26,IDLE,00:02.0
2/19/2026 16:27,CYCLESTART,00:08.0
2/19/2026 16:27,IDLE,00:02.0
2/19/2026 16:27,CYCLESTART,00:01.0
2/19/2026 16:27,IDLE,00:02.0
2/19/2026 16:27,CYCLESTART,01:02.1
2/19/2026 16:28,IDLE,00:16.0
2/19/2026 16:28,CYCLESTART,00:48.5
2/19/2026 16:29,IDLE,00:04.0
2/19/2026 16:29,CYCLESTART,00:50.0
2/19/2026 16:30,IDLE,00:03.0
2/19/2026 16:30,CYCLESTART,00:02.0
2/19/2026 16:30,IDLE,00:07.0
2/19/2026 16:30,CYCLESTART,00:09.0
2/19/2026 16:30,IDLE,00:26.0
2/19/2026 16:31,CYCLESTART,00:01.0
2/19/2026 16:31,IDLE,00:03.0
2/19/2026 16:31,CYCLESTART,00:05.0
2/19/2026 16:31,IDLE,00:16.5
2/19/2026 16:31,CYCLESTART,00:02.0
2/19/2026 16:31,IDLE,00:07.0
2/19/2026 16:31,CYCLESTART,00:03.0
2/19/2026 16:31,IDLE,00:12.0
2/19/2026 16:31,CYCLESTART,00:05.0
2/19/2026 16:31,IDLE,00:13.0
2/19/2026 16:32,CYCLESTART,00:01.0
2/19/2026 16:32,IDLE,00:17.0
2/19/2026 16:32,CYCLESTART,00:03.0
2/19/2026 16:32,IDLE,00:04.0
2/19/2026 16:32,CYCLESTART,00:03.0
2/19/2026 16:32,IDLE,00:02.0
2/19/2026 16:32,CYCLESTART,00:08.0
2/19/2026 16:32,IDLE,59:54.0
2/19/2026 17:32,CYCLESTART,08:33.7
2/19/2026 17:41,INCYCLE,00:30.0
2/19/2026 17:41,CYCLESTART,00:02.0
2/19/2026 17:41,INCYCLE,00:38.0
2/19/2026 17:42,CYCLESTART,00:22.5
2/19/2026 17:42,INCYCLE,00:32.1
2/19/2026 17:43,CYCLESTART,03:08.5
2/19/2026 17:46,IDLE,00:20.0
2/19/2026 17:46,CYCLESTART,00:08.0
2/19/2026 17:46,INCYCLE,14:26.4
2/19/2026 18:01,IDLE,21:47.6
2/19/2026 23:23,CYCLESTART,00:11.0
2/19/2026 23:23,IDLE,00:04.0
2/19/2026 23:23,CYCLESTART,00:02.0
2/19/2026 23:23,IDLE,58:33.2
2/20/2026 6:22,CYCLESTART,00:03.0
2/20/2026 6:22,IDLE,46:19.1
2/20/2026 7:08,CYCLESTART,21:31.4
2/20/2026 7:29,INCYCLE,01:17.5
2/20/2026 7:31,CYCLESTART,00:02.1
2/20/2026 7:31,INCYCLE,00:30.0
2/20/2026 7:31,CYCLESTART,00:06.0
2/20/2026 7:31,INCYCLE,00:08.0
2/20/2026 7:31,CYCLESTART,00:02.0
2/20/2026 7:31,INCYCLE,03:26.0
2/20/2026 7:35,IDLE,00:02.0
2/20/2026 7:35,INCYCLE,00:39.1
2/20/2026 7:36,IDLE,00:02.0
2/20/2026 7:36,INCYCLE,00:01.0
2/20/2026 7:36,IDLE,00:20.0
2/20/2026 7:36,CYCLESTART,00:14.0
2/20/2026 7:36,IDLE,00:02.0
2/20/2026 7:36,CYCLESTART,09:04.8
2/20/2026 7:45,INCYCLE,00:21.0
2/20/2026 7:46,CYCLESTART,00:01.0
2/20/2026 7:46,INCYCLE,00:02.0
2/20/2026 7:46,CYCLESTART,00:13.5
2/20/2026 7:46,INCYCLE,00:58.0
2/20/2026 7:47,CYCLESTART,00:13.0
2/20/2026 7:47,INCYCLE,00:07.0
2/20/2026 7:47,IDLE,00:01.0
2/20/2026 7:47,INCYCLE,00:02.0
2/20/2026 7:47,IDLE,01:00.0
2/20/2026 7:48,INCYCLE,00:04.0
2/20/2026 7:48,IDLE,01:55.6
2/20/2026 7:50,CYCLESTART,00:04.0
2/20/2026 7:50,IDLE,00:04.0
2/20/2026 7:50,CYCLESTART,00:02.0
2/20/2026 7:50,IDLE,00:09.0
2/20/2026 7:51,CYCLESTART,00:19.0
2/20/2026 7:51,IDLE,00:01.0
2/20/2026 7:51,CYCLESTART,00:03.0
2/20/2026 7:51,IDLE,00:01.0
2/20/2026 7:51,CYCLESTART,01:57.5
2/20/2026 7:53,IDLE,00:36.1
2/20/2026 7:54,CYCLESTART,00:09.0
2/20/2026 7:54,IDLE,01:25.5
2/20/2026 7:55,INCYCLE,00:01.0
2/20/2026 7:55,IDLE,00:35.0
2/20/2026 7:56,INCYCLE,00:01.0
2/20/2026 7:56,IDLE,00:19.1
2/20/2026 7:56,INCYCLE,03:49.0
2/20/2026 8:00,CYCLESTART,00:21.0
2/20/2026 8:00,INCYCLE,00:02.0
2/20/2026 8:00,CYCLESTART,00:03.0
2/20/2026 8:00,INCYCLE,01:11.5
2/20/2026 8:02,IDLE,00:03.0
2/20/2026 8:02,INCYCLE,00:03.0
2/20/2026 8:02,IDLE,00:03.0
2/20/2026 8:02,INCYCLE,00:04.0
2/20/2026 8:02,IDLE,00:02.0
2/20/2026 8:02,INCYCLE,01:35.5
2/20/2026 8:03,IDLE,01:07.0
2/20/2026 8:04,INCYCLE,00:02.0
2/20/2026 8:05,IDLE,00:11.0
2/20/2026 8:05,CYCLESTART,01:52.6
2/20/2026 8:07,IDLE,00:27.0
2/20/2026 8:07,INCYCLE,00:01.0
2/20/2026 8:07,IDLE,00:02.0
2/20/2026 8:07,CYCLESTART,00:01.0
2/20/2026 8:07,IDLE,00:01.0
2/20/2026 8:07,CYCLESTART,00:03.0
2/20/2026 8:07,IDLE,00:02.0
2/20/2026 8:07,CYCLESTART,00:19.0
2/20/2026 8:08,IDLE,00:02.0
2/20/2026 8:08,CYCLESTART,00:32.0
2/20/2026 8:08,IDLE,00:02.0
2/20/2026 8:08,INCYCLE,00:08.0
2/20/2026 8:08,IDLE,00:02.0
2/20/2026 8:08,INCYCLE,00:01.0
2/20/2026 8:08,IDLE,00:35.5
2/20/2026 8:09,INCYCLE,00:14.0
2/20/2026 8:09,IDLE,00:03.0
2/20/2026 8:09,INCYCLE,00:01.0
2/20/2026 8:09,IDLE,00:02.0
2/20/2026 8:09,INCYCLE,00:01.0
2/20/2026 8:09,IDLE,00:01.0
2/20/2026 8:09,INCYCLE,00:17.0
2/20/2026 8:10,IDLE,00:16.0
2/20/2026 8:10,INCYCLE,02:41.5
2/20/2026 8:13,IDLE,00:03.0
2/20/2026 8:13,INCYCLE,00:03.0
2/20/2026 8:13,IDLE,00:07.0
2/20/2026 8:13,INCYCLE,00:53.5
2/20/2026 8:14,IDLE,00:03.0
2/20/2026 8:14,INCYCLE,00:27.0
2/20/2026 8:14,IDLE,00:01.0
2/20/2026 8:14,INCYCLE,01:42.1
2/20/2026 8:16,IDLE,00:52.6
2/20/2026 8:17,INCYCLE,01:03.0
2/20/2026 8:18,IDLE,00:09.0
2/20/2026 8:18,INCYCLE,00:01.0
2/20/2026 8:18,IDLE,00:20.0
2/20/2026 8:18,INCYCLE,00:03.0
2/20/2026 8:18,IDLE,00:07.5
2/20/2026 8:18,INCYCLE,00:02.0
2/20/2026 8:18,IDLE,00:01.0
2/20/2026 8:18,INCYCLE,00:02.1
2/20/2026 8:19,IDLE,01:06.1
2/20/2026 8:20,CYCLESTART,00:54.0
2/20/2026 8:21,IDLE,01:13.5
2/20/2026 8:22,CYCLESTART,00:10.0
2/20/2026 8:22,IDLE,00:02.0
2/20/2026 8:22,CYCLESTART,00:07.0
2/20/2026 8:22,IDLE,00:01.0
2/20/2026 8:22,CYCLESTART,00:03.0
2/20/2026 8:22,IDLE,00:07.0
2/20/2026 8:22,INCYCLE,00:02.0
2/20/2026 8:22,IDLE,00:11.0
2/20/2026 8:22,CYCLESTART,00:04.0
2/20/2026 8:23,IDLE,00:10.0
2/20/2026 8:23,CYCLESTART,00:06.0
2/20/2026 8:23,IDLE,00:34.5
2/20/2026 8:23,INCYCLE,00:06.0
2/20/2026 8:23,IDLE,03:17.5
2/20/2026 8:27,INCYCLE,00:01.0
2/20/2026 8:27,IDLE,00:01.0
2/20/2026 8:27,INCYCLE,02:21.5
2/20/2026 8:29,CYCLESTART,00:29.0
2/20/2026 8:30,INCYCLE,00:17.5
2/20/2026 8:30,IDLE,00:07.0
2/20/2026 8:30,INCYCLE,00:25.0
2/20/2026 8:30,IDLE,00:02.0
2/20/2026 8:30,CYCLESTART,00:03.0
2/20/2026 8:31,INCYCLE,00:01.0
2/20/2026 8:31,CYCLESTART,07:42.7
2/20/2026 8:38,INCYCLE,00:02.0
2/20/2026 8:38,CYCLESTART,00:27.0
2/20/2026 8:39,INCYCLE,00:03.0
2/20/2026 8:39,CYCLESTART,00:18.0
2/20/2026 8:39,INCYCLE,00:02.0
2/20/2026 8:39,CYCLESTART,00:22.0
2/20/2026 8:40,INCYCLE,00:02.0
2/20/2026 8:40,CYCLESTART,01:08.5
2/20/2026 8:41,INCYCLE,00:01.0
2/20/2026 8:41,CYCLESTART,00:13.0
2/20/2026 8:41,INCYCLE,00:01.0
2/20/2026 8:41,CYCLESTART,00:05.0
2/20/2026 8:41,INCYCLE,00:08.0
2/20/2026 8:41,CYCLESTART,00:03.0
2/20/2026 8:41,INCYCLE,00:01.0
2/20/2026 8:41,CYCLESTART,00:46.5
2/20/2026 8:42,INCYCLE,00:01.0
2/20/2026 8:42,CYCLESTART,01:46.0
2/20/2026 8:44,INCYCLE,00:11.0
2/20/2026 8:44,CYCLESTART,00:02.0
2/20/2026 8:44,INCYCLE,00:16.0
2/20/2026 8:44,CYCLESTART,00:01.0
2/20/2026 8:44,INCYCLE,00:01.0
2/20/2026 8:44,CYCLESTART,00:02.5
2/20/2026 8:44,INCYCLE,01:49.0
2/20/2026 8:46,CYCLESTART,00:03.0
2/20/2026 8:46,INCYCLE,00:03.0
2/20/2026 8:46,CYCLESTART,00:04.0
2/20/2026 8:46,INCYCLE,00:01.0
2/20/2026 8:46,CYCLESTART,00:03.0
2/20/2026 8:46,INCYCLE,00:16.0
2/20/2026 8:47,CYCLESTART,00:01.0
2/20/2026 8:47,INCYCLE,00:02.0
2/20/2026 8:47,CYCLESTART,00:01.0
2/20/2026 8:47,INCYCLE,00:05.0
2/20/2026 8:47,CYCLESTART,00:07.0
2/20/2026 8:47,INCYCLE,00:14.0
2/20/2026 8:47,IDLE,00:01.0
2/20/2026 8:47,INCYCLE,01:00.5
2/20/2026 8:48,CYCLESTART,00:05.0
2/20/2026 8:48,INCYCLE,00:02.0
2/20/2026 8:48,CYCLESTART,01:45.5
2/20/2026 8:50,INCYCLE,07:26.5
2/20/2026 8:57,CYCLESTART,00:05.0
2/20/2026 8:58,INCYCLE,00:04.0
2/20/2026 8:58,CYCLESTART,00:10.0
2/20/2026 8:58,INCYCLE,00:03.0
2/20/2026 8:58,CYCLESTART,00:21.0
2/20/2026 8:58,INCYCLE,03:00.6
2/20/2026 9:01,IDLE,00:04.0
2/20/2026 9:01,INCYCLE,00:02.0
2/20/2026 9:01,IDLE,00:01.0
2/20/2026 9:01,INCYCLE,00:02.0
